"State","District","Date","Year","Month","Avg_etlvl_at15cm","Agency_name"
"Andhra Pradesh","Prakasam","2022-04-23","2022","04","0.190168038","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-24","2022","04","0.142684694","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-25","2022","04","0.168976022","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-26","2022","04","0.205759575","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-27","2022","04","0.17443379","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-28","2022","04","0.135609545","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-29","2022","04","0.132552703","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2022-04-30","2022","04","0.127987241","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-01","2022","04","0.417086043","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-02","2022","04","0.40073453","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-03","2022","04","0.381151399","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-07","2022","04","0.369710301","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-08","2022","04","0.359246055","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-10","2022","04","0.335008861","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-12","2022","04","0.314963184","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-13","2022","04","0.297652421","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-14","2022","04","0.273248761","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-15","2022","04","0.374773136","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-16","2022","04","0.344081969","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-17","2022","04","0.376886386","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-18","2022","04","0.391547022","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-22","2022","04","0.271534737","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-23","2022","04","0.258424475","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-25","2022","04","0.211012177","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-27","2022","04","0.165535329","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-28","2022","04","0.159438194","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-29","2022","04","0.153745973","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-30","2022","04","0.153859557","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-04","2022","04","0.395708956","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-05","2022","04","0.378971413","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-06","2022","04","0.377038529","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-09","2022","04","0.345997936","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-11","2022","04","0.32782951","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-19","2022","04","0.352077627","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-20","2022","04","0.30734498","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-21","2022","04","0.291547544","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-24","2022","04","0.160895582","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2022-04-26","2022","04","0.176128854","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-01","2022","04","0.492142142","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-02","2022","04","0.473161725","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-03","2022","04","0.379946943","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-04","2022","04","0.397402551","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-05","2022","04","0.382375092","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-06","2022","04","0.37605744","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-07","2022","04","0.372332483","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-08","2022","04","0.404697672","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-09","2022","04","0.365523116","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-10","2022","04","0.321951856","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-11","2022","04","0.344589659","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-12","2022","04","0.317039587","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-13","2022","04","0.31871626","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-14","2022","04","0.303465266","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-15","2022","04","0.288836494","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-16","2022","04","0.252450297","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-17","2022","04","0.404368688","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-18","2022","04","0.28581757","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-19","2022","04","0.303706197","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-20","2022","04","0.261684263","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-21","2022","04","0.270111951","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-22","2022","04","0.267636219","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-23","2022","04","0.256426967","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-24","2022","04","0.120021573","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-25","2022","04","0.12239903","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-26","2022","04","0.106549676","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-27","2022","04","0.194782347","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-28","2022","04","0.213875634","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-29","2022","04","0.134801435","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2022-04-30","2022","04","0.143420442","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-09","2022","04","0.9946697","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-24","2022","04","1.111475963","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-01","2022","04","1.733715388","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-02","2022","04","1.594385261","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-03","2022","04","2.580537807","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-04","2022","04","1.289842171","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-05","2022","04","1.171926801","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-06","2022","04","1.853975359","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-07","2022","04","1.244345854","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-08","2022","04","1.513328591","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-10","2022","04","1.001431488","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-11","2022","04","2.194748703","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-12","2022","04","0.918695818","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-13","2022","04","1.096832179","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-14","2022","04","0.920116139","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-15","2022","04","0.786809758","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-16","2022","04","0.824537902","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-17","2022","04","0.976731598","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-18","2022","04","1.004825896","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-19","2022","04","3.413811342","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-20","2022","04","2.254472602","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-21","2022","04","2.220850342","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-22","2022","04","1.215882831","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-23","2022","04","1.25658714","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-25","2022","04","1.664326861","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-26","2022","04","2.277842951","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-27","2022","04","1.891864632","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-28","2022","04","1.622983121","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-29","2022","04","2.177294275","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2022-04-30","2022","04","1.456442599","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-01","2022","04","0.465509334","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-02","2022","04","1.31605822","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-03","2022","04","0.746295699","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-04","2022","04","0.750022531","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-05","2022","04","0.644979632","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-06","2022","04","0.492850849","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-07","2022","04","0.541048427","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-08","2022","04","0.533934585","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-09","2022","04","0.484907181","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-10","2022","04","0.410057856","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-11","2022","04","0.651667921","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-12","2022","04","0.422304046","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-13","2022","04","0.475932453","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-14","2022","04","0.452872246","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-15","2022","04","0.441140307","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-16","2022","04","0.366745843","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-17","2022","04","0.589342971","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-18","2022","04","0.42901498","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-19","2022","04","0.820969432","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-20","2022","04","0.619598887","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-21","2022","04","0.487768991","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-22","2022","04","0.55608831","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-23","2022","04","0.527074031","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-24","2022","04","0.369001775","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-25","2022","04","0.597945547","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-26","2022","04","0.399534825","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-27","2022","04","1.027107133","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-28","2022","04","1.073889988","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-29","2022","04","0.631704339","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2022-04-30","2022","04","0.5198983","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-01","2022","04","0.407021652","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-02","2022","04","0.382725868","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-03","2022","04","0.399696849","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-04","2022","04","0.372404657","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-05","2022","04","0.39845756","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-06","2022","04","0.369607282","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-07","2022","04","0.355067108","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-08","2022","04","0.335228074","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-09","2022","04","0.320974563","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-10","2022","04","0.307107678","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-11","2022","04","0.293344428","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-12","2022","04","0.278361581","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-13","2022","04","0.262624044","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-14","2022","04","0.240266994","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-15","2022","04","0.231088656","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-16","2022","04","0.209659315","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-17","2022","04","0.253622215","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-18","2022","04","0.194072145","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-19","2022","04","0.23611913","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-20","2022","04","0.824030581","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-21","2022","04","0.419004377","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-22","2022","04","0.340669954","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-23","2022","04","0.306558668","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-24","2022","04","0.272324918","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-25","2022","04","0.263209618","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-26","2022","04","0.267277337","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-27","2022","04","0.482019713","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-28","2022","04","0.4385798","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-29","2022","04","0.43654323","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2022-04-30","2022","04","0.408087239","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-13","2022","04","0.28193023","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-28","2022","04","0.342259458","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-01","2022","04","0.373480647","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-02","2022","04","0.352993136","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-03","2022","04","0.35452826","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-04","2022","04","0.365852364","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-05","2022","04","0.354498567","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-06","2022","04","0.343146336","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-07","2022","04","0.318575326","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-08","2022","04","0.368340939","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-09","2022","04","0.306276427","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-10","2022","04","0.302964752","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-11","2022","04","0.302267102","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-12","2022","04","0.277311701","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-14","2022","04","0.232398883","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-15","2022","04","0.383307315","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-16","2022","04","0.330912869","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-17","2022","04","0.755473375","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-18","2022","04","0.507284312","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-19","2022","04","0.498313932","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-20","2022","04","0.460269489","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-21","2022","04","0.454379921","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-22","2022","04","0.416363683","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-23","2022","04","0.397505992","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-24","2022","04","0.350941234","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-25","2022","04","0.400771622","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-26","2022","04","0.327161315","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-27","2022","04","0.316406421","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-29","2022","04","0.304064596","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2022-04-30","2022","04","0.344157087","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-01","2022","04","0.483515664","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-02","2022","04","0.082004357","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-03","2022","04","0.598153094","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-04","2022","04","0.332984382","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-05","2022","04","0.380607761","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-06","2022","04","0.404766963","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-07","2022","04","0.704171071","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-08","2022","04","0.274693135","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-09","2022","04","1.312397108","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-10","2022","04","0.76396738","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-11","2022","04","0.880744583","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-12","2022","04","1.499778744","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-13","2022","04","0.414510614","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-14","2022","04","0.419287217","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-15","2022","04","1.07974378","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-16","2022","04","1.087356092","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-17","2022","04","1.174430895","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-18","2022","04","1.438643908","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-19","2022","04","1.157255585","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-20","2022","04","1.083658963","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-21","2022","04","1.334901382","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-22","2022","04","0.950525332","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-23","2022","04","0.598460691","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-24","2022","04","0.480210604","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-25","2022","04","1.007113612","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-26","2022","04","1.15953605","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-27","2022","04","1.060607354","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-28","2022","04","1.546630178","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-29","2022","04","1.017722012","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2022-04-30","2022","04","0.498776488","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-01","2022","04","3.51968737","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-02","2022","04","2.131927678","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-03","2022","04","1.418831181","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-04","2022","04","1.359955388","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-05","2022","04","1.601045863","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-06","2022","04","1.699231755","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-07","2022","04","2.62581273","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-08","2022","04","1.302935439","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-09","2022","04","2.631002939","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-10","2022","04","1.897942639","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-11","2022","04","2.021341001","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-12","2022","04","3.26566523","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-13","2022","04","1.336296028","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-14","2022","04","1.746569235","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-15","2022","04","3.261071268","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2022-04-16","2022","04","3.019039005","NRSC VIC MODEL"
